t   ch1 fitch1  ch2 fitch2  ch3
-3.005999999999999339e+00 -1.800000000000000000e+01 -1.565315296983253468e+01 4.000000000000000222e-01 2.856675974286964915e-132 1.440000000000000036e+01
-2.995999999999999552e+00 -1.839999999999999858e+01 -1.484371020329372293e+01 0.000000000000000000e+00 1.545930502136959542e-149 1.280000000000000071e+01
-2.985999999999999321e+00 -1.600000000000000000e+01 -1.403311789447617919e+01 4.000000000000000222e-01 7.338330478840222195e-168 1.440000000000000036e+01
-2.975999999999999535e+00 -1.600000000000000000e+01 -1.322450648578140608e+01 0.000000000000000000e+00 3.055504180020960723e-187 1.440000000000000036e+01
-2.965999999999999304e+00 -1.359999999999999964e+01 -1.242085643506886150e+01 4.000000000000000222e-01 1.168005080240191492e-203 1.359999999999999964e+01
-2.955999999999999517e+00 -1.400000000000000000e+01 -1.162498238169150433e+01 0.000000000000000000e+00 3.978514191792870475e-180 1.359999999999999964e+01
-2.945999999999999286e+00 -1.040000000000000036e+01 -1.083951961488879157e+01 4.000000000000000222e-01 4.897085631539855806e-158 1.440000000000000036e+01
-2.935999999999999499e+00 -1.159999999999999964e+01 -1.006691288995623168e+01 2.000000000000000111e-01 2.177978537164796623e-137 1.440000000000000036e+01
-2.925999999999999268e+00 -7.599999999999999645e+00 -9.309407604325194541e+00 0.000000000000000000e+00 3.500004509446873761e-118 1.359999999999999964e+01
-2.915999999999999481e+00 -8.000000000000000000e+00 -8.569043313849904919e+00 0.000000000000000000e+00 2.032276161173414412e-100 1.359999999999999964e+01
-2.905999999999999250e+00 -5.200000000000000178e+00 -7.847649539670792151e+00 2.000000000000000111e-01 4.263791432426813299e-84 1.440000000000000036e+01
-2.895999999999999464e+00 -5.599999999999999645e+00 -7.146843788422966526e+00 0.000000000000000000e+00 3.232274924811637733e-69 1.359999999999999964e+01
-2.885999999999999233e+00 -3.200000000000000178e+00 -6.468031683621394023e+00 4.000000000000000222e-01 8.853596889016046564e-56 1.440000000000000036e+01
-2.875999999999999002e+00 -3.200000000000000178e+00 -5.812409084063549614e+00 0.000000000000000000e+00 8.762545909002109244e-44 1.359999999999999964e+01
-2.865999999999999215e+00 -8.000000000000000444e-01 -5.180966046243025147e+00 4.000000000000000222e-01 3.133574173269036962e-33 1.440000000000000036e+01
-2.855999999999998984e+00 -1.600000000000000089e+00 -4.574492472202820181e+00 4.000000000000000222e-01 4.049009191675088730e-24 1.440000000000000036e+01
-2.845999999999999197e+00 4.000000000000000222e-01 -3.993585272035691691e+00 0.000000000000000000e+00 1.890412833593636743e-16 1.359999999999999964e+01
-2.835999999999999410e+00 -4.000000000000000222e-01 -3.438656861356820027e+00 0.000000000000000000e+00 3.189067135643038511e-10 1.359999999999999964e+01
-2.825999999999999623e+00 1.600000000000000089e+00 -2.909944808470375843e+00 4.000000000000000222e-01 1.943881460895179543e-05 1.440000000000000036e+01
-2.815999999999999392e+00 8.000000000000000444e-01 -2.407522443497617015e+00 2.000000000000000111e-01 4.281293528940313675e-02 1.440000000000000036e+01
-2.805999999999999606e+00 2.799999999999999822e+00 -1.931310242261975230e+00 3.399999999999999911e+00 3.407056548253054817e+00 1.359999999999999964e+01
-2.795999999999999375e+00 2.000000000000000000e+00 -1.481087801015090744e+00 9.799999999999998934e+00 9.796767241422367434e+00 1.359999999999999964e+01
-2.785999999999999588e+00 3.600000000000000089e+00 -1.056506223887185403e+00 1.000000000000000000e+00 1.017853674416612009e+00 1.440000000000000036e+01
-2.775999999999999357e+00 3.600000000000000089e+00 -6.571007529693919658e-01 1.000000000000000000e+00 3.821087813084041423e-03 1.359999999999999964e+01
-2.765999999999999570e+00 2.399999999999999911e+00 -2.823034808874091972e-01 0.000000000000000000e+00 5.183078647111446371e-07 1.440000000000000036e+01
-2.755999999999999339e+00 3.200000000000000178e+00 6.854400271512073317e-02 4.000000000000000222e-01 2.540315686234736536e-12 1.440000000000000036e+01
-2.745999999999999108e+00 4.000000000000000000e+00 3.961781665147916520e-01 0.000000000000000000e+00 4.498696468491938416e-19 1.359999999999999964e+01
-2.735999999999999321e+00 3.200000000000000178e+00 7.014014165809183687e-01 0.000000000000000000e+00 2.878623089508398946e-27 1.440000000000000036e+01
-2.725999999999999091e+00 4.000000000000000000e+00 9.850704066157658367e-01 4.000000000000000222e-01 6.655520538856941508e-37 1.359999999999999964e+01
-2.715999999999999304e+00 4.000000000000000000e+00 1.248084871955496222e+00 2.000000000000000111e-01 5.560045712681647543e-48 1.440000000000000036e+01
-2.705999999999999073e+00 3.200000000000000178e+00 1.491377065001555646e+00 -2.000000000000000111e-01 1.678316279384772252e-60 1.359999999999999964e+01
-2.695999999999999286e+00 3.600000000000000089e+00 1.715901855000465659e+00 2.000000000000000111e-01 1.830494224315154437e-74 1.359999999999999964e+01
-2.685999999999999055e+00 4.799999999999999822e+00 1.922627540743017782e+00 0.000000000000000000e+00 7.213765648278495315e-90 1.519999999999999929e+01
-2.675999999999999268e+00 3.600000000000000089e+00 2.112527411009932798e+00 0.000000000000000000e+00 1.027199517331325599e-106 1.519999999999999929e+01
-2.665999999999999481e+00 4.799999999999999822e+00 2.286572074625753181e+00 4.000000000000000222e-01 5.285020724474513038e-125 1.359999999999999964e+01
-2.655999999999999694e+00 3.600000000000000089e+00 2.445722569934640767e+00 0.000000000000000000e+00 9.825116155787083669e-145 1.519999999999999929e+01
-2.645999999999999464e+00 4.799999999999999822e+00 2.590924252494320346e+00 2.000000000000000111e-01 6.599754837196331362e-166 1.600000000000000000e+01
-2.635999999999999233e+00 3.600000000000000089e+00 2.723101449877430635e+00 0.000000000000000000e+00 1.601832213647361471e-188 1.519999999999999929e+01
-2.625999999999999446e+00 4.799999999999999822e+00 2.843152863726704727e+00 4.000000000000000222e-01 1.404770421820037186e-212 1.600000000000000000e+01
-2.615999999999999215e+00 3.600000000000000089e+00 2.951947691657284434e+00 4.000000000000000222e-01 4.451360792110477953e-238 1.519999999999999929e+01
-2.605999999999999428e+00 4.799999999999999822e+00 3.050322435237910135e+00 -2.000000000000000111e-01 5.096585904508546836e-265 1.600000000000000000e+01
-2.595999999999999197e+00 3.600000000000000089e+00 3.139078355092400408e+00 0.000000000000000000e+00 2.108458280299586094e-293 1.519999999999999929e+01
-2.585999999999999410e+00 4.799999999999999822e+00 3.218979530103326159e+00 4.000000000000000222e-01 2.120464930462303752e-311 1.519999999999999929e+01
-2.575999999999999179e+00 4.799999999999999822e+00 3.290751474715943203e+00 0.000000000000000000e+00 6.864498175772583034e-284 1.519999999999999929e+01
-2.565999999999999392e+00 3.600000000000000089e+00 3.355080266361479602e+00 4.000000000000000222e-01 1.191042814538382000e-257 1.600000000000000000e+01
-2.555999999999999162e+00 3.600000000000000089e+00 3.412612133965513106e+00 0.000000000000000000e+00 1.107609909388487158e-232 1.519999999999999929e+01
-2.545999999999999375e+00 4.799999999999999822e+00 3.463953458290371934e+00 4.000000000000000222e-01 5.520611318290754189e-209 1.519999999999999929e+01
-2.535999999999999144e+00 3.600000000000000089e+00 3.509671135387849805e+00 2.000000000000000111e-01 1.474783907727759074e-186 1.519999999999999929e+01
-2.525999999999999357e+00 4.799999999999999822e+00 3.550293255613263366e+00 0.000000000000000000e+00 2.111594336296184793e-165 1.519999999999999929e+01
-2.515999999999999126e+00 3.600000000000000089e+00 3.586310052378394619e+00 2.000000000000000111e-01 1.620441908542650554e-145 1.519999999999999929e+01
-2.505999999999998895e+00 4.799999999999999822e+00 3.618175077003547013e+00 -2.000000000000000111e-01 6.664956578612501221e-127 1.600000000000000000e+01
-2.495999999999999552e+00 4.799999999999999822e+00 3.646306558576767998e+00 2.000000000000000111e-01 1.469271525115120224e-109 1.519999999999999929e+01
-2.485999999999999321e+00 3.600000000000000089e+00 3.671088910553941265e+00 -2.000000000000000111e-01 1.735991839042575993e-93 1.600000000000000000e+01
-2.475999999999999535e+00 3.600000000000000089e+00 3.692874348855911926e+00 0.000000000000000000e+00 1.099345432121725460e-78 1.519999999999999929e+01
-2.465999999999999304e+00 4.799999999999999822e+00 3.711984589363807707e+00 4.000000000000000222e-01 3.731311897993406222e-65 1.519999999999999929e+01
-2.455999999999999517e+00 3.600000000000000089e+00 3.728712595913934447e+00 0.000000000000000000e+00 6.787812064661014649e-53 1.519999999999999929e+01
-2.445999999999999286e+00 4.799999999999999822e+00 3.743324353089986456e+00 4.000000000000000222e-01 6.618185650259248971e-42 1.600000000000000000e+01
-2.435999999999999499e+00 4.799999999999999822e+00 3.756060641251167898e+00 0.000000000000000000e+00 3.458509409126048036e-32 1.519999999999999929e+01
-2.425999999999999268e+00 3.600000000000000089e+00 3.767138794276762237e+00 4.000000000000000222e-01 9.686789385176020457e-24 1.600000000000000000e+01
-2.415999999999999481e+00 4.799999999999999822e+00 3.776754423414660167e+00 0.000000000000000000e+00 1.454158119498588018e-16 1.519999999999999929e+01
-2.405999999999999250e+00 3.600000000000000089e+00 3.785083093364936868e+00 4.000000000000000222e-01 1.169995759478530841e-10 1.600000000000000000e+01
-2.395999999999999464e+00 3.600000000000000089e+00 3.792281939288010939e+00 0.000000000000000000e+00 5.045425787047862079e-06 1.519999999999999929e+01
-2.385999999999999233e+00 4.799999999999999822e+00 3.798491215784983055e+00 1.600000000000000089e+00 1.166144147686197508e-02 1.680000000000000071e+01
-2.375999999999999002e+00 3.600000000000000089e+00 3.803835771045859904e+00 1.399999999999999911e+00 1.444599736835902037e+00 1.519999999999999929e+01
-2.365999999999999215e+00 4.799999999999999822e+00 3.808426441295221121e+00 9.599999999999999645e+00 9.591437594063897620e+00 1.680000000000000071e+01
-2.355999999999998984e+00 4.799999999999999822e+00 3.812361362384463881e+00 3.399999999999999911e+00 3.413192315573105429e+00 1.519999999999999929e+01
-2.345999999999999197e+00 3.600000000000000089e+00 3.815727196889076023e+00 2.000000000000000111e-01 6.509965585160439050e-02 1.680000000000000071e+01
-2.335999999999998966e+00 3.600000000000000089e+00 3.818600276375498925e+00 4.000000000000000222e-01 6.654838276948277676e-05 1.680000000000000071e+01
-2.325999999999999623e+00 4.799999999999999822e+00 3.821047659614690062e+00 0.000000000000000000e+00 3.646172396045223821e-09 1.600000000000000000e+01
-2.315999999999999392e+00 4.799999999999999822e+00 3.823128108450213780e+00 4.000000000000000222e-01 1.070724577249282547e-14 1.680000000000000071e+01
-2.305999999999999606e+00 3.600000000000000089e+00 3.824892983790595835e+00 0.000000000000000000e+00 1.685230163786903875e-21 1.600000000000000000e+01
-2.295999999999999375e+00 3.600000000000000089e+00 3.826387064802953208e+00 0.000000000000000000e+00 1.421613555874352231e-29 1.600000000000000000e+01
-2.285999999999999588e+00 4.799999999999999822e+00 3.827649294852122352e+00 4.000000000000000222e-01 6.427539702290710083e-39 1.680000000000000071e+01
-2.275999999999999357e+00 4.799999999999999822e+00 3.828713458071520748e+00 0.000000000000000000e+00 1.557574611316756938e-49 1.600000000000000000e+01
-2.265999999999999570e+00 3.600000000000000089e+00 3.829608790683398656e+00 4.000000000000000222e-01 2.022990441814548185e-61 1.680000000000000071e+01
-2.255999999999999339e+00 3.600000000000000089e+00 3.830360531321315598e+00 0.000000000000000000e+00 1.408249746983146680e-74 1.680000000000000071e+01
-2.245999999999999108e+00 4.799999999999999822e+00 3.830990414660149668e+00 4.000000000000000222e-01 5.254197732373525462e-89 1.600000000000000000e+01
-2.235999999999999321e+00 3.600000000000000089e+00 3.831517112641663392e+00 0.000000000000000000e+00 1.050688607230744590e-104 1.680000000000000071e+01
-2.225999999999999091e+00 4.799999999999999822e+00 3.831956627508511737e+00 4.000000000000000222e-01 1.126114403695043227e-121 1.600000000000000000e+01
-2.215999999999999304e+00 4.799999999999999822e+00 3.832322640737570563e+00 0.000000000000000000e+00 6.468921534770090107e-140 1.600000000000000000e+01
-2.205999999999999073e+00 3.600000000000000089e+00 3.832626821804521189e+00 4.000000000000000222e-01 1.991691789575414787e-159 1.680000000000000071e+01
-2.195999999999999286e+00 3.600000000000000089e+00 3.832879100524630545e+00 0.000000000000000000e+00 3.286648521067613466e-180 1.600000000000000000e+01
-2.185999999999999055e+00 4.799999999999999822e+00 3.833087906507471665e+00 4.000000000000000222e-01 2.906867736302589751e-202 1.680000000000000071e+01
-2.175999999999999268e+00 3.600000000000000089e+00 3.833260379042744859e+00 0.000000000000000000e+00 1.377964916846582146e-225 1.600000000000000000e+01
-2.165999999999999037e+00 4.799999999999999822e+00 3.833402550506275208e+00 4.000000000000000222e-01 3.500998535803477979e-250 1.680000000000000071e+01
-2.155999999999999250e+00 3.600000000000000089e+00 3.833519506144617672e+00 0.000000000000000000e+00 4.767454726024566481e-276 1.680000000000000071e+01
-2.145999999999999464e+00 4.799999999999999822e+00 3.833615522867593661e+00 4.000000000000000222e-01 3.479542180326125636e-303 1.600000000000000000e+01
-2.135999999999999233e+00 3.600000000000000089e+00 3.833694189453891621e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.680000000000000071e+01
-2.125999999999999446e+00 4.799999999999999822e+00 3.833758510358173943e+00 4.000000000000000222e-01 5.291541880088918737e-319 1.600000000000000000e+01
-2.115999999999999215e+00 4.799999999999999822e+00 3.833810995101038621e+00 4.000000000000000222e-01 1.139318404848816783e-290 1.600000000000000000e+01
-2.105999999999999428e+00 3.600000000000000089e+00 3.833853735027095588e+00 -2.000000000000000111e-01 1.184460862386078749e-263 1.680000000000000071e+01
-2.095999999999999197e+00 3.600000000000000089e+00 3.833888469032409763e+00 2.000000000000000111e-01 5.945540388649132523e-238 1.680000000000000071e+01
-2.085999999999999410e+00 4.799999999999999822e+00 3.833916639691195449e+00 0.000000000000000000e+00 1.440976734288914691e-213 1.600000000000000000e+01
-2.075999999999998735e+00 4.799999999999999822e+00 3.833939441053227704e+00 0.000000000000000000e+00 1.686233141081702376e-190 1.600000000000000000e+01
-2.065999999999999392e+00 3.600000000000000089e+00 3.833957859237939747e+00 4.000000000000000222e-01 9.527375648035500130e-169 1.760000000000000142e+01
-2.055999999999999606e+00 3.600000000000000089e+00 3.833972706818363108e+00 0.000000000000000000e+00 2.599105893790030872e-148 1.839999999999999858e+01
-2.045999999999999375e+00 4.799999999999999822e+00 3.833984651867576421e+00 4.000000000000000222e-01 3.423494824765762198e-129 1.600000000000000000e+01
-2.035999999999999588e+00 3.600000000000000089e+00 3.833994242431560728e+00 0.000000000000000000e+00 2.177260501437439829e-111 1.760000000000000142e+01
-2.025999999999999357e+00 4.799999999999999822e+00 3.834001927094713658e+00 4.000000000000000222e-01 6.685688357393420607e-95 1.760000000000000142e+01
-2.015999999999999570e+00 3.600000000000000089e+00 3.834008072217046870e+00 0.000000000000000000e+00 9.912355749487535466e-80 1.760000000000000142e+01
-2.005999999999998895e+00 4.799999999999999822e+00 3.834012976344526091e+00 4.000000000000000222e-01 7.095820950068168525e-66 1.760000000000000142e+01
-1.995999999999999552e+00 4.799999999999999822e+00 3.834016882225348422e+00 0.000000000000000000e+00 2.452581415367699163e-53 1.760000000000000142e+01
-1.985999999999999099e+00 3.600000000000000089e+00 3.834019986804454216e+00 4.000000000000000222e-01 4.092976341811516742e-42 1.839999999999999858e+01
-1.975999999999999535e+00 4.799999999999999822e+00 3.834022449515469777e+00 0.000000000000000000e+00 3.297995450936075606e-32 1.760000000000000142e+01
-1.965999999999999082e+00 3.600000000000000089e+00 3.834024399142866191e+00 4.000000000000000222e-01 1.283086355924548476e-23 1.760000000000000142e+01
-1.955999999999999517e+00 3.600000000000000089e+00 3.834025939486721768e+00 0.000000000000000000e+00 2.410220288838327664e-16 1.760000000000000142e+01
-1.945999999999998842e+00 4.799999999999999822e+00 3.834027154027437767e+00 4.000000000000000222e-01 2.186012322412899937e-10 1.760000000000000142e+01
-1.935999999999999277e+00 4.799999999999999822e+00 3.834028109757495528e+00 2.000000000000000111e-01 9.572899291443474621e-06 1.760000000000000142e+01
-1.925999999999998824e+00 3.600000000000000089e+00 3.834028860321269327e+00 2.200000000000000178e+00 2.024088004401619276e-02 1.839999999999999858e+01
-1.915999999999999259e+00 5.200000000000000178e+00 3.834029448581587562e+00 2.000000000000000000e+00 2.066380565808209280e+00 1.760000000000000142e+01
-1.905999999999998806e+00 4.000000000000000000e+00 3.834029908712603962e+00 1.020000000000000107e+01 1.018559122711319276e+01 1.760000000000000142e+01
-1.895999999999999241e+00 4.799999999999999822e+00 3.834030267902290845e+00 2.399999999999999911e+00 2.424137186345460382e+00 1.760000000000000142e+01
-1.885999999999999677e+00 3.600000000000000089e+00 3.834030547734038841e+00 2.000000000000000111e-01 2.785628269381448113e-02 1.760000000000000142e+01
-1.875999999999999224e+00 4.000000000000000000e+00 3.834030765305167510e+00 0.000000000000000000e+00 1.545553863868103509e-05 1.760000000000000142e+01
-1.865999999999999659e+00 4.799999999999999822e+00 3.834030934130285839e+00 4.000000000000000222e-01 4.140379464112954384e-10 1.760000000000000142e+01
-1.855999999999999206e+00 4.799999999999999822e+00 3.834031064869158900e+00 0.000000000000000000e+00 5.355390737777701622e-16 1.760000000000000142e+01
-1.845999999999999641e+00 3.600000000000000089e+00 3.834031165911788719e+00 4.000000000000000222e-01 3.344546181169436735e-23 1.839999999999999858e+01
-1.835999999999999188e+00 4.799999999999999822e+00 3.834031243847610071e+00 4.000000000000000222e-01 1.008505445425743936e-31 1.839999999999999858e+01
-1.825999999999999401e+00 3.600000000000000089e+00 3.834031303840874649e+00 -2.000000000000000111e-01 1.468298363156222777e-41 1.760000000000000142e+01
-1.815999999999998948e+00 3.600000000000000089e+00 3.834031349930280719e+00 0.000000000000000000e+00 1.032156135174178912e-52 1.760000000000000142e+01
-1.805999999999999384e+00 5.200000000000000178e+00 3.834031385267573810e+00 4.000000000000000222e-01 3.503252968764373957e-65 1.760000000000000142e+01
-1.795999999999998931e+00 5.200000000000000178e+00 3.834031412307115083e+00 0.000000000000000000e+00 5.741067005576474986e-79 1.760000000000000142e+01
-1.785999999999999366e+00 4.000000000000000000e+00 3.834031432956139351e+00 2.000000000000000111e-01 4.542644481946398985e-94 1.760000000000000142e+01
-1.775999999999998913e+00 4.799999999999999822e+00 3.834031448693584920e+00 2.000000000000000111e-01 1.735481143964422114e-110 1.760000000000000142e+01
-1.765999999999999348e+00 3.600000000000000089e+00 3.834031460663848367e+00 -2.000000000000000111e-01 3.201297726585178165e-128 1.839999999999999858e+01
-1.755999999999998895e+00 4.000000000000000000e+00 3.834031469750591281e+00 4.000000000000000222e-01 2.851197158991103691e-147 1.760000000000000142e+01
-1.745999999999999330e+00 4.799999999999999822e+00 3.834031476634706337e+00 -2.000000000000000111e-01 1.226093103515984963e-167 1.919999999999999929e+01
-1.735999999999998877e+00 3.600000000000000089e+00 3.834031481839740962e+00 0.000000000000000000e+00 2.545743633064482583e-189 1.919999999999999929e+01
-1.725999999999999313e+00 4.799999999999999822e+00 3.834031485767411596e+00 4.000000000000000222e-01 9.959535250174170362e-202 1.760000000000000142e+01
-1.715999999999999748e+00 4.799999999999999822e+00 3.834031488725305081e+00 2.000000000000000111e-01 6.706515322150743783e-178 1.919999999999999929e+01
-1.705999999999999073e+00 3.600000000000000089e+00 3.834031490948444088e+00 -2.000000000000000111e-01 1.451564032738806663e-155 1.839999999999999858e+01
-1.695999999999999508e+00 4.799999999999999822e+00 3.834031492616026160e+00 -2.000000000000000111e-01 1.009850082732071534e-134 1.919999999999999929e+01
-1.685999999999999055e+00 4.000000000000000000e+00 3.834031493864400453e+00 4.000000000000000222e-01 2.258182521187440077e-115 1.839999999999999858e+01
-1.675999999999999490e+00 4.400000000000000355e+00 3.834031494797095263e+00 0.000000000000000000e+00 1.623090018786026090e-97 1.839999999999999858e+01
-1.665999999999999037e+00 5.200000000000000178e+00 3.834031495492554509e+00 2.000000000000000111e-01 3.749795658595516415e-81 1.919999999999999929e+01
-1.655999999999999472e+00 4.400000000000000355e+00 3.834031496010092077e+00 0.000000000000000000e+00 2.784543623988477396e-66 1.919999999999999929e+01
-1.645999999999999019e+00 5.200000000000000178e+00 3.834031496394461946e+00 4.000000000000000222e-01 6.646329676856568214e-53 1.839999999999999858e+01
-1.635999999999999455e+00 4.799999999999999822e+00 3.834031496679363382e+00 0.000000000000000000e+00 5.099072214910875976e-41 1.919999999999999929e+01
-1.625999999999999002e+00 4.400000000000000355e+00 3.834031496890119239e+00 4.000000000000000222e-01 1.257424375278152552e-30 1.839999999999999858e+01
-1.615999999999999437e+00 4.799999999999999822e+00 3.834031497045716552e+00 0.000000000000000000e+00 9.966760367452587836e-22 1.919999999999999929e+01
-1.605999999999998984e+00 4.000000000000000000e+00 3.834031497160363955e+00 4.000000000000000222e-01 2.539262432971803788e-14 1.839999999999999858e+01
-1.595999999999999419e+00 3.600000000000000089e+00 3.834031497244670739e+00 0.000000000000000000e+00 2.079421777225238259e-08 1.919999999999999929e+01
-1.585999999999998966e+00 5.200000000000000178e+00 3.834031497306544356e+00 5.999999999999999778e-01 5.473423060416151512e-04 1.839999999999999858e+01
-1.575999999999999179e+00 4.400000000000000355e+00 3.834031497351863216e+00 4.000000000000000222e-01 4.630809085245520818e-01 1.839999999999999858e+01
-1.565999999999998726e+00 5.200000000000000178e+00 3.834031497384991827e+00 1.259999999999999964e+01 1.259320186679357079e+01 1.919999999999999929e+01
-1.555999999999999162e+00 4.400000000000000355e+00 3.834031497409160938e+00 1.100000000000000000e+01 1.100770755067332018e+01 1.839999999999999858e+01
-1.545999999999999597e+00 5.200000000000000178e+00 3.834031497426758861e+00 4.000000000000000222e-01 3.092708799125114538e-01 1.919999999999999929e+01
-1.535999999999999144e+00 4.400000000000000355e+00 3.834031497439546410e+00 2.000000000000000111e-01 2.792946434037227419e-04 1.839999999999999858e+01
-1.525999999999999579e+00 5.200000000000000178e+00 3.834031497448820769e+00 5.999999999999999778e-01 8.107138870148931716e-09 1.919999999999999929e+01
-1.515999999999999126e+00 4.400000000000000355e+00 3.834031497455533177e+00 4.000000000000000222e-01 7.564044017159919903e-15 1.919999999999999929e+01
-1.505999999999999561e+00 5.200000000000000178e+00 3.834031497460382187e+00 0.000000000000000000e+00 2.268411874309303509e-22 1.839999999999999858e+01
-1.495999999999999108e+00 4.400000000000000355e+00 3.834031497463878058e+00 0.000000000000000000e+00 2.186609375469927371e-31 1.919999999999999929e+01
-1.485999999999999543e+00 5.200000000000000178e+00 3.834031497466393823e+00 4.000000000000000222e-01 6.774885022449278860e-42 1.839999999999999858e+01
-1.475999999999999091e+00 4.400000000000000355e+00 3.834031497468199934e+00 0.000000000000000000e+00 6.747052379547840415e-54 1.919999999999999929e+01
-1.465999999999999526e+00 5.200000000000000178e+00 3.834031497469494454e+00 4.000000000000000222e-01 2.159770792335681662e-67 1.839999999999999858e+01
-1.455999999999999073e+00 4.400000000000000355e+00 3.834031497470420380e+00 0.000000000000000000e+00 2.222197604045216417e-82 1.839999999999999858e+01
-1.445999999999999286e+00 5.200000000000000178e+00 3.834031497471081185e+00 2.000000000000000111e-01 7.349183912268372248e-99 2.000000000000000000e+01
-1.435999999999998833e+00 4.400000000000000355e+00 3.834031497471552363e+00 0.000000000000000000e+00 7.812265343848533625e-117 2.000000000000000000e+01
-1.425999999999999268e+00 5.200000000000000178e+00 3.834031497471887207e+00 4.000000000000000222e-01 2.669293230540362555e-136 1.839999999999999858e+01
-1.415999999999998815e+00 4.400000000000000355e+00 3.834031497472124794e+00 2.000000000000000111e-01 2.931548028716711682e-157 2.000000000000000000e+01
-1.405999999999999250e+00 5.200000000000000178e+00 3.834031497472293104e+00 -2.000000000000000111e-01 1.034854212570541161e-179 1.839999999999999858e+01
-1.395999999999998797e+00 5.200000000000000178e+00 3.834031497472411676e+00 0.000000000000000000e+00 1.174201847384310594e-203 2.000000000000000000e+01
-1.385999999999999233e+00 4.400000000000000355e+00 3.834031497472495609e+00 4.000000000000000222e-01 4.282405381342305842e-229 2.000000000000000000e+01
-1.375999999999999668e+00 4.400000000000000355e+00 3.834031497472554673e+00 0.000000000000000000e+00 5.020121429935846576e-256 2.000000000000000000e+01
-1.365999999999999215e+00 5.200000000000000178e+00 3.834031497472596417e+00 4.000000000000000222e-01 1.891568607166656593e-284 1.919999999999999929e+01
-1.355999999999999650e+00 4.400000000000000355e+00 3.834031497472625283e+00 2.000000000000000111e-01 2.290927804523863476e-314 2.000000000000000000e+01
-1.345999999999999197e+00 5.200000000000000178e+00 3.834031497472645711e+00 -2.000000000000000111e-01 9.387247270983684339e-323 2.000000000000000000e+01
-1.335999999999999410e+00 5.200000000000000178e+00 3.834031497472659922e+00 2.000000000000000111e-01 6.449812287407294168e-295 2.000000000000000000e+01
-1.325999999999998957e+00 4.400000000000000355e+00 3.834031497472670136e+00 -2.000000000000000111e-01 3.340882805867529504e-268 2.000000000000000000e+01
-1.315999999999999392e+00 5.200000000000000178e+00 3.834031497472676797e+00 -2.000000000000000111e-01 9.388355831372143450e-243 2.000000000000000000e+01
-1.305999999999998940e+00 4.400000000000000355e+00 3.834031497472681682e+00 2.000000000000000111e-01 1.431304299706207360e-218 2.000000000000000000e+01
-1.295999999999999375e+00 4.400000000000000355e+00 3.834031497472684791e+00 0.000000000000000000e+00 1.183827827329905745e-195 2.000000000000000000e+01
-1.285999999999998922e+00 5.200000000000000178e+00 3.834031497472687455e+00 4.000000000000000222e-01 5.312014440465458074e-174 2.000000000000000000e+01
-1.275999999999999357e+00 5.200000000000000178e+00 3.834031497472688788e+00 0.000000000000000000e+00 1.293135646724711161e-153 2.000000000000000000e+01
-1.265999999999998904e+00 4.400000000000000355e+00 3.834031497472690120e+00 4.000000000000000222e-01 1.707823772455962330e-134 2.000000000000000000e+01
-1.255999999999999339e+00 4.400000000000000355e+00 3.834031497472690564e+00 0.000000000000000000e+00 1.223647027359267028e-116 2.000000000000000000e+01
-1.245999999999998886e+00 5.200000000000000178e+00 3.834031497472691452e+00 4.000000000000000222e-01 4.756455068703739700e-100 2.000000000000000000e+01
-1.235999999999999321e+00 4.400000000000000355e+00 3.834031497472691452e+00 -2.000000000000000111e-01 1.003055057027656825e-84 2.000000000000000000e+01
-1.225999999999998868e+00 5.200000000000000178e+00 3.834031497472691896e+00 4.000000000000000222e-01 1.147572887724004675e-70 2.000000000000000000e+01
-1.215999999999999304e+00 4.400000000000000355e+00 3.834031497472691896e+00 2.000000000000000111e-01 7.122786397251658045e-58 2.000000000000000000e+01
-1.205999999999999517e+00 5.200000000000000178e+00 3.834031497472691896e+00 0.000000000000000000e+00 2.398466717013224776e-46 2.000000000000000000e+01
-1.195999999999999064e+00 4.400000000000000355e+00 3.834031497472692340e+00 0.000000000000000000e+00 4.381588680598409412e-36 2.000000000000000000e+01
-1.185999999999999499e+00 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 4.342538223263555209e-27 2.000000000000000000e+01
-1.175999999999999046e+00 4.400000000000000355e+00 3.834031497472692340e+00 0.000000000000000000e+00 2.334908293687917262e-19 2.000000000000000000e+01
-1.165999999999999481e+00 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 6.810988388832089881e-13 2.000000000000000000e+01
-1.155999999999999028e+00 4.400000000000000355e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.077865536655656979e-07 2.000000000000000000e+01
-1.145999999999999464e+00 5.200000000000000178e+00 3.834031497472692340e+00 1.000000000000000000e+00 9.254078229799745856e-04 2.160000000000000142e+01
-1.135999999999999011e+00 5.200000000000000178e+00 3.834031497472692340e+00 1.199999999999999956e+00 4.310383196455709331e-01 1.919999999999999929e+01
-1.125999999999999446e+00 4.400000000000000355e+00 3.834031497472692340e+00 1.080000000000000071e+01 1.089212783090867376e+01 2.160000000000000142e+01
-1.115999999999998993e+00 4.400000000000000355e+00 3.834031497472692340e+00 1.500000000000000000e+01 1.493219704919164492e+01 2.000000000000000000e+01
