lambda  n
476.77	14.34
476.84	14.34
476.91	14.34
476.98	12.29
477.04	-65.53
477.11	96.25
477.18	-14.34
477.25	262.14
477.32	147.45
477.39	-53.25
477.45	-73.73
477.52	20.48
477.59	59.39
477.66	282.62
477.73	165.89
477.80	258.04
477.86	307.20
477.93	401.40
478.00	1497.07
478.07	2545.63
478.14	2537.43
478.21	2699.22
478.27	2461.66
478.34	2650.07
478.41	2832.34
478.48	2648.02
478.55	2756.57
478.62	3098.58
478.68	3033.04
478.75	2637.78
478.82	2615.26
478.89	2822.10
478.96	2758.61
479.02	2809.81
479.09	2758.61
479.16	2822.10
479.23	2770.90
479.30	2867.16
479.37	2725.85
479.43	2494.43
479.50	2512.86
479.57	2631.64
479.64	2557.91
479.71	2582.49
479.77	2447.32
479.84	2901.97
479.91	2746.33
479.98	2973.65
480.05	2519.00
480.11	2648.02
480.18	2873.30
480.25	2727.89
480.32	2697.17
480.39	2729.94
480.45	2873.30
480.52	2904.02
480.59	2684.89
480.66	2738.13
480.73	2813.91
480.79	2682.84
480.86	2949.08
480.93	2699.22
481.00	2822.10
481.07	2838.48
481.13	2635.74
481.20	2772.95
481.27	2633.69
481.34	2799.57
481.41	2869.20
481.47	2727.89
481.54	2594.78
481.61	3004.37
481.68	2719.70
481.74	3057.62
481.81	2959.31
481.88	2934.74
481.95	3209.17
482.02	3536.84
482.08	3190.74
482.15	3000.27
482.22	3020.75
482.29	2932.69
482.35	2836.44
482.42	2926.55
482.49	2844.63
482.56	2969.55
482.63	2797.53
482.69	3160.02
482.76	2910.16
482.83	3147.73
482.90	2994.13
482.96	2777.05
483.03	3074.00
483.10	3366.86
483.17	3354.57
483.24	3231.69
483.30	3162.06
483.37	2910.16
483.44	2797.53
483.51	3278.80
483.57	3014.61
483.64	3127.25
483.71	2746.33
483.78	2861.01
483.84	3096.53
483.91	2908.12
483.98	3141.58
484.05	3450.83
484.11	3166.16
484.18	3241.93
484.25	3184.59
484.32	3260.37
484.38	3332.05
484.45	3622.86
484.52	3551.18
484.59	3710.92
484.65	3526.60
484.72	3065.81
484.79	3182.54
484.86	3323.85
484.92	3688.39
484.99	3411.92
485.06	3026.90
485.13	3231.69
485.19	3416.01
485.26	3233.74
485.33	3188.69
485.40	3213.26
485.46	3309.52
485.53	3622.86
485.60	3590.09
485.67	3303.37
485.73	2928.60
485.80	3147.73
485.87	2953.17
485.94	3407.82
486.00	3395.53
486.07	3596.23
486.14	3440.59
486.20	3796.93
486.27	3028.95
486.34	3176.40
486.41	3096.53
486.47	3370.96
486.54	3479.50
486.61	3833.80
486.68	3676.10
486.74	3821.51
486.81	3536.84
486.88	3459.02
486.94	3215.31
487.01	3426.25
487.08	3590.09
487.15	4032.45
487.21	3815.37
487.28	3887.04
487.35	3514.31
487.41	3522.51
487.48	3764.17
487.55	3891.14
487.62	3256.27
487.68	3295.18
487.75	3741.64
487.82	3821.51
487.88	3485.64
487.95	3831.75
488.02	3803.08
488.09	3692.49
488.15	3710.92
488.22	3674.06
488.29	3155.92
488.35	3258.32
488.42	3149.78
488.49	3950.53
488.56	3719.11
488.62	4003.78
488.69	4011.97
488.76	3960.77
488.82	4110.27
488.89	3803.08
488.96	3538.89
