-2184.52	-108.54
-2181.51	-108.54
-2178.50	-108.54
-2175.49	-86.01
-2172.49	-67.58
-2169.48	180.22
-2166.48	-217.08
-2163.48	-208.89
-2160.47	-67.58
-2157.47	317.44
-2154.47	43.01
-2151.48	143.36
-2148.48	6.14
-2145.49	-106.49
-2142.49	-77.82
-2139.50	73.73
-2136.51	34.82
-2133.52	55.30
-2130.53	444.41
-2127.54	1038.32
-2124.55	782.32
-2121.57	983.02
-2118.58	733.17
-2115.60	501.75
-2112.62	1023.98
-2109.64	980.98
-2106.66	1081.33
-2103.68	591.86
-2100.70	841.72
-2097.73	438.27
-2094.75	798.71
-2091.78	851.95
-2088.81	538.62
-2085.83	462.84
-2082.86	-491.51
-2079.90	698.36
-2076.93	878.58
-2073.96	980.98
-2071.00	526.33
-2068.03	827.38
-2065.07	511.99
-2062.11	780.28
-2059.15	692.21
-2056.19	552.95
-2053.23	849.91
-2050.27	833.52
-2047.32	780.28
-2044.36	825.33
-2041.41	823.28
-2038.46	606.20
-2035.51	444.41
-2032.56	1114.09
-2029.61	624.63
-2026.66	915.44
-2023.72	794.61
-2020.77	897.01
-2017.83	917.49
-2014.88	624.63
-2011.94	632.82
-2009.00	913.39
-2006.06	931.83
-2003.13	1089.52
-2000.19	530.42
-1997.25	645.11
-1994.32	667.64
-1991.39	573.43
-1988.45	573.43
-1985.52	956.40
-1982.59	849.91
-1979.67	1011.70
-1976.74	710.65
-1973.81	884.72
-1970.89	356.35
-1967.96	817.14
-1965.04	239.61
-1962.12	841.72
-1959.20	647.16
-1956.28	679.93
-1953.36	468.98
-1950.45	907.25
-1947.53	436.22
-1944.62	788.47
-1941.70	602.10
-1938.79	608.25
-1935.88	442.36
-1932.97	978.93
-1930.06	722.93
-1927.15	536.57
-1924.25	464.89
-1921.34	737.27
-1918.44	583.67
-1915.54	610.29
-1912.63	518.14
-1909.73	514.04
-1906.83	808.95
-1903.94	579.58
-1901.04	516.09
-1898.14	716.79
-1895.25	534.52
-1892.36	1032.18
-1889.46	583.67
-1886.57	360.44
-1883.68	526.33
-1880.79	903.15
-1877.91	555.00
-1875.02	614.39
-1872.13	643.06
-1869.25	739.32
-1866.37	833.52
-1863.48	522.23
-1860.60	675.83
-1857.72	452.60
-1854.84	518.14
-1851.97	428.03
-1849.09	704.50
-1846.22	561.14
-1843.34	712.69
-1840.47	419.83
-1837.60	628.73
-1834.73	671.73
-1831.86	901.11
-1828.99	628.73
-1826.12	751.60
-1823.26	485.37
-1820.39	557.05
-1817.53	1030.13
-1814.67	661.49
-1811.80	245.76
-1808.94	325.63
-1806.08	837.62
-1803.23	495.61
-1800.37	499.70
-1797.51	927.73
-1794.66	731.12
-1791.81	378.87
-1788.95	743.41
-1786.10	638.97
-1783.25	509.94
-1780.40	483.32
-1777.56	112.64
-1774.71	450.55
-1771.86	387.07
-1769.02	589.82
-1766.18	538.62
-1763.33	352.25
-1760.49	671.73
-1757.65	673.78
-1754.81	374.78
-1751.98	507.90
-1749.14	751.60
-1746.30	604.15
-1743.47	589.81
-1740.64	598.01
-1737.81	677.88
-1734.97	432.12
-1732.14	720.88
-1729.32	536.57
-1726.49	894.96
-1723.66	677.88
-1720.84	825.33
-1718.01	657.40
-1715.19	409.59
-1712.37	542.71
-1709.55	364.54
-1706.73	788.47
-1703.91	479.22
-1701.09	409.59
-1698.27	495.61
-1695.46	831.48
-1692.65	608.25
-1689.83	528.38
-1687.02	212.99
-1684.21	524.28
-1681.40	468.98
-1678.59	493.56
-1675.78	757.75
-1672.98	258.04
-1670.17	733.17
-1667.37	448.51
-1664.56	397.31
-1661.76	641.01
-1658.96	688.12
-1656.16	454.65
-1653.36	737.27
-1650.57	430.07
-1647.77	210.94
-1644.97	249.85
-1642.18	720.89
-1639.39	565.24
-1636.60	659.45
-1633.80	514.04
-1631.01	350.20
-1628.23	876.53
-1625.44	679.93
-1622.65	970.74
-1619.87	897.01
-1617.08	493.56
-1614.30	382.97
-1611.52	317.44
-1608.74	497.66
-1605.96	550.90
-1603.18	393.21
-1600.40	696.31
-1597.62	686.07
-1594.85	436.22
-1592.07	632.82
-1589.30	571.38
-1586.53	808.95
-1583.76	124.93
-1580.99	569.34
-1578.22	376.83
-1575.45	583.67
-1572.68	696.31
-1569.92	540.66
-1567.15	446.46
-1564.39	419.83
-1561.63	671.73
-1558.86	739.32
-1556.10	466.94
-1553.34	817.14
-1550.59	684.02
-1547.83	606.20
-1545.07	700.41
-1542.32	159.74
-1539.56	462.84
-1536.81	610.29
-1534.06	468.98
-1531.31	681.97
-1528.56	491.51
-1525.81	772.08
-1523.06	552.95
-1520.32	3790.79
-1517.57	604.15
-1514.83	423.93
-1512.09	817.14
-1509.34	495.61
-1506.60	573.43
-1503.86	366.59
-1501.12	477.18
-1498.39	507.90
-1495.65	581.62
-1492.91	544.76
-1490.18	718.84
-1487.45	503.80
-1484.71	464.89
-1481.98	630.77
-1479.25	673.78
-1476.52	651.25
-1473.80	409.59
-1471.07	516.09
-1468.34	497.66
-1465.62	612.34
-1462.89	526.33
-1460.17	991.22
-1457.45	532.47
-1454.73	610.29
-1452.01	817.14
-1449.29	765.94
-1446.57	610.29
-1443.86	849.91
-1441.14	770.04
-1438.43	387.07
-1435.71	411.64
-1433.00	395.26
-1430.29	434.17
-1427.58	1566.70
-1424.87	280.57
-1422.16	692.21
-1419.46	575.48
-1416.75	458.75
-1414.05	557.05
-1411.34	563.19
-1408.64	274.43
-1405.94	516.09
-1403.24	315.39
-1400.54	526.33
-1397.84	2899.92
-1395.14	479.22
-1392.45	657.40
-1389.75	325.63
-1387.06	667.64
-1384.36	466.94
-1381.67	600.05
-1378.98	450.55
-1376.29	677.88
-1373.60	667.64
-1370.91	688.12
-1368.23	483.32
-1365.54	608.25
-1362.86	438.27
-1360.17	866.29
-1357.49	636.92
-1354.81	446.46
-1352.13	475.13
-1349.45	874.48
-1346.77	432.12
-1344.09	694.26
-1341.42	577.53
-1338.74	247.80
-1336.07	737.27
-1333.39	288.76
-1330.72	569.34
-1328.05	411.64
-1325.38	546.81
-1322.71	352.25
-1320.04	475.13
-1317.37	544.76
-1314.71	677.88
-1312.04	577.53
-1309.38	354.30
-1306.72	694.26
-1304.05	645.11
-1301.39	471.03
-1298.73	194.56
-1296.08	446.46
-1293.42	51.20
-1290.76	464.89
-1288.10	606.20
-1285.45	206.84
-1282.80	552.95
-1280.14	643.06
-1277.49	509.94
-1274.84	391.16
-1272.19	503.80
-1269.54	698.36
-1266.90	440.31
-1264.25	741.36
-1261.60	370.68
-1258.96	669.69
-1256.32	739.32
-1253.67	462.84
-1251.03	444.41
-1248.39	448.51
-1245.75	419.83
-1243.11	782.32
-1240.48	505.85
-1237.84	659.45
-1235.20	843.76
-1232.57	495.61
-1229.94	456.70
-1227.31	430.07
-1224.67	577.53
-1222.04	565.24
-1219.41	368.63
-1216.79	583.67
-1214.16	614.39
-1211.53	413.69
-1208.91	249.85
-1206.28	159.74
-1203.66	604.15
-1201.04	329.72
-1198.42	430.07
-1195.80	516.09
-1193.18	239.61
-1190.56	-946.16
-1187.94	485.37
-1185.33	229.37
-1182.71	208.89
-1180.10	210.94
-1177.49	241.66
-1174.87	577.53
-1172.26	380.92
-1169.65	323.58
-1167.04	499.70
-1164.44	641.01
-1161.83	716.79
-1159.22	346.11
-1156.62	360.44
-1154.01	282.62
-1151.41	417.79
-1148.81	491.51
-1146.21	358.39
-1143.61	294.91
-1141.01	600.05
-1138.41	454.65
-1135.81	497.66
-1133.22	313.34
-1130.62	681.97
-1128.03	552.95
-1125.44	225.28
-1122.84	303.10
-1120.25	532.47
-1117.66	303.10
-1115.07	610.29
-1112.49	264.19
-1109.90	503.80
-1107.31	407.55
-1104.73	249.85
-1102.14	536.57
-1099.56	471.03
-1096.98	471.03
-1094.40	376.83
-1091.82	317.44
-1089.24	583.67
-1086.66	446.46
-1084.08	196.60
-1081.51	278.52
-1078.93	454.65
-1076.36	505.85
-1073.79	403.45
-1071.21	673.78
-1068.64	456.70
-1066.07	129.02
-1063.50	428.03
-1060.93	561.14
-1058.37	434.17
-1055.80	647.16
-1053.24	325.63
-1050.67	458.75
-1048.11	792.56
-1045.55	423.93
-1042.99	223.23
-1040.42	198.65
-1037.87	419.83
-1035.31	366.59
-1032.75	536.57
-1030.19	610.29
-1027.64	620.53
-1025.08	450.55
-1022.53	282.62
-1019.98	497.66
-1017.43	262.14
-1014.88	444.41
-1012.33	419.83
-1009.78	368.63
-1007.23	774.13
-1004.68	442.36
-1002.14	546.81
-999.59	-16.38
-997.05	667.64
-994.51	417.79
-991.96	391.16
-989.42	327.68
-986.88	393.21
-984.34	307.20
-981.81	520.18
-979.27	319.48
-976.73	176.13
-974.20	40.96
-971.66	530.42
-969.13	135.17
-966.60	411.64
-964.07	473.08
-961.54	270.33
-959.01	446.46
-956.48	501.75
-953.95	663.54
-951.43	704.50
-948.90	587.77
-946.38	133.12
-943.85	360.44
-941.33	532.47
-938.81	415.74
-936.29	489.46
-933.77	253.95
-931.25	577.53
-928.73	397.31
-926.22	485.37
-923.70	247.80
-921.19	69.63
-918.67	294.91
-916.16	399.35
-913.65	200.70
-911.14	71.68
-908.63	546.81
-906.12	485.37
-903.61	471.03
-901.10	325.63
-898.59	227.32
-896.09	489.46
-893.59	86.01
-891.08	428.03
-888.58	450.55
-886.08	659.45
-883.58	227.32
-881.08	616.44
-878.58	573.43
-876.08	579.58
-873.58	600.05
-871.09	491.51
-868.59	520.18
-866.10	471.03
-863.61	194.56
-861.12	315.39
-858.62	614.39
-856.13	362.49
-853.64	454.65
-851.16	434.17
-848.67	559.10
-846.18	497.66
-843.70	247.80
-841.21	239.61
-838.73	315.39
-836.25	268.28
-833.77	557.05
-831.28	356.35
-828.81	843.76
-826.33	417.79
-823.85	423.93
-821.37	466.94
-818.90	737.27
-816.42	247.80
-813.95	487.42
-811.47	575.48
-809.00	-1079.28
-806.53	468.98
-804.06	628.73
-801.59	2818.01
-799.12	309.24
-796.65	735.22
-794.19	309.24
-791.72	92.16
-789.26	382.97
-786.79	356.35
-784.33	114.69
-781.87	460.79
-779.41	319.48
-776.95	473.08
-774.49	421.88
-772.03	575.48
-769.57	292.86
-767.12	358.39
-764.66	460.79
-762.21	346.11
-759.75	354.30
-757.30	-120.83
-754.85	112.64
-752.40	96.25
-749.95	155.65
-747.50	73.73
-745.05	485.37
-742.60	440.31
-740.16	354.30
-737.71	243.71
-735.27	464.89
-732.82	481.27
-730.38	747.51
-727.94	358.39
-725.50	176.13
-723.06	401.40
-720.62	362.49
-718.18	583.67
-715.74	452.60
-713.31	286.72
-710.87	274.43
-708.44	-34.82
-706.01	262.14
-703.57	176.13
-701.14	139.26
-698.71	450.55
-696.28	434.17
-693.85	260.09
-691.42	497.66
-689.00	313.34
-686.57	518.14
-684.15	266.24
-681.72	321.53
-679.30	59.39
-676.88	151.55
-674.45	366.59
-672.03	309.24
-669.61	270.33
-667.20	69.63
-664.78	391.16
-662.36	100.35
-659.94	366.59
-657.53	430.07
-655.12	327.67
-652.70	520.18
-650.29	589.82
-647.88	434.17
-645.47	430.07
-643.06	315.39
-640.65	327.68
-638.24	311.29
-635.83	346.11
-633.43	503.80
-631.02	448.51
-628.62	428.03
-626.22	346.11
-623.81	-1955.81
-621.41	264.19
-619.01	53.25
-616.61	378.87
-614.21	286.72
-611.81	317.44
-609.42	362.49
-607.02	2007.01
-604.63	114.69
-602.23	448.51
-599.84	471.03
-597.45	382.97
-595.05	286.72
-592.66	444.41
-590.27	71.68
-587.88	739.32
-585.50	567.29
-583.11	583.67
-580.72	317.44
-578.34	401.40
-575.95	448.51
-573.57	557.05
-571.19	276.48
-568.80	67.58
-566.42	579.58
-564.04	397.31
-561.66	313.34
-559.29	407.55
-556.91	487.42
-554.53	258.04
-552.16	364.54
-549.78	534.52
-547.41	350.20
-545.03	536.57
-542.66	643.06
-540.29	276.48
-537.92	593.91
-535.55	622.58
-533.18	413.69
-530.81	438.27
-528.45	1896.42
-526.08	86.01
-523.72	270.33
-521.35	468.98
-518.99	360.44
-516.63	282.62
-514.27	413.69
-511.90	305.15
-509.54	526.33
-507.19	411.64
-504.83	258.04
-502.47	245.76
-500.11	319.48
-497.76	423.93
-495.40	344.06
-493.05	505.85
-490.70	552.95
-488.35	380.92
-486.00	393.21
-483.65	759.80
-481.30	563.19
-478.95	454.65
-476.60	548.86
-474.25	700.41
-471.91	405.50
-469.56	403.45
-467.22	604.15
-464.88	647.16
-462.53	362.49
-460.19	692.21
-457.85	702.45
-455.51	376.83
-453.17	-5443.50
-450.84	565.24
-448.50	739.32
-446.16	579.58
-443.83	815.09
-441.49	446.46
-439.16	622.58
-436.83	595.96
-434.50	643.06
-432.16	909.30
-429.83	606.20
-427.50	501.75
-425.18	471.03
-422.85	475.13
-420.52	645.11
-418.20	561.14
-415.87	317.44
-413.55	563.19
-411.22	677.88
-408.90	350.20
-406.58	462.84
-404.26	4.10
-401.94	337.91
-399.62	831.48
-397.30	483.32
-394.99	632.82
-392.67	718.84
-390.35	626.68
-388.04	694.26
-385.73	477.18
-383.41	380.92
-381.10	727.03
-378.79	411.64
-376.48	479.22
-374.17	684.02
-371.86	712.69
-369.55	270.33
-367.25	659.45
-364.94	520.18
-362.64	585.72
-360.33	520.18
-358.03	385.02
-355.73	344.06
-353.42	471.03
-351.12	729.08
-348.82	632.82
-346.52	477.18
-344.23	702.45
-341.93	661.49
-339.63	608.25
-337.34	583.67
