476.77	45.06
476.84	45.06
476.91	45.06
476.98	-18.43
477.04	10.24
477.11	26.62
477.18	28.67
477.25	28.67
477.32	12.29
477.39	-65.54
477.45	-47.10
477.52	75.77
477.59	-14.34
477.66	-32.77
477.73	-30.72
477.80	-30.72
477.86	40.96
477.93	-77.82
478.00	36.86
478.07	12.29
478.14	77.82
478.21	10.24
478.27	-98.30
478.34	59.39
478.41	40.96
478.48	34.82
478.55	-12.29
478.62	14.34
478.68	-6.14
478.75	-53.25
478.82	-43.01
478.89	20.48
478.96	-83.97
479.02	-43.01
479.09	10.24
479.16	90.11
479.23	36.86
479.30	36.86
479.37	-10.24
479.43	24.58
479.50	-57.34
479.57	32.77
479.64	-18.43
479.71	65.54
479.77	40.96
479.84	2.05
479.91	-51.20
479.98	-6.14
480.05	-34.82
480.11	36.86
480.18	53.25
480.25	-65.53
480.32	-22.53
480.39	10.24
480.45	-67.58
480.52	-81.92
480.59	40.96
480.66	-65.53
480.73	-16.38
480.79	22.53
480.86	-65.53
480.93	-77.82
481.00	8.19
481.07	2.05
481.13	12.29
481.20	-18.43
481.27	4.10
481.34	106.49
481.41	8.19
481.47	16.38
481.54	-77.82
481.61	-32.77
481.68	0.00
481.74	20.48
481.81	14.34
481.88	24.58
481.95	8.19
482.02	-26.62
482.08	-18.43
482.15	79.87
482.22	-116.73
482.29	8.19
482.35	-24.58
482.42	-38.91
482.49	-71.68
482.56	28.67
482.63	-6.14
482.69	-49.15
482.76	-43.01
482.83	-63.49
482.90	20.48
482.96	61.44
483.03	53.25
483.10	79.87
483.17	-59.39
483.24	-45.06
483.30	-49.15
483.37	53.25
483.44	67.58
483.51	-18.43
483.57	-26.62
483.64	-8.19
483.71	63.49
483.78	-24.58
483.84	-22.53
483.91	-20.48
483.98	-14.34
484.05	83.97
484.11	-6.14
484.18	16.38
484.25	28.67
484.32	-63.49
484.38	90.11
484.45	6.14
484.52	-32.77
484.59	26.62
484.65	-59.39
484.72	10.24
484.79	14.34
484.86	67.58
484.92	-98.30
484.99	-30.72
485.06	28.67
485.13	-36.86
485.19	79.87
485.26	-4.10
485.33	65.54
485.40	112.64
485.46	-30.72
485.53	67.58
485.60	-34.82
485.67	-40.96
485.73	-69.63
485.80	28.67
485.87	-6.14
485.94	2.05
486.00	-40.96
486.07	-63.49
486.14	12.29
486.20	2.05
486.27	-49.15
486.34	145.41
486.41	53.25
486.47	49.15
486.54	24.58
486.61	63.49
486.68	4.10
486.74	-38.91
486.81	-10.24
486.88	-8.19
486.94	0.00
487.01	20.48
487.08	49.15
487.15	-14.34
487.21	-102.40
487.28	4.10
487.35	22.53
487.41	12.29
487.48	-49.15
487.55	14.34
487.62	0.00
487.68	-86.01
487.75	-14.34
487.82	-75.77
487.88	104.45
487.95	-40.96
488.02	-16.38
488.09	-83.97
488.15	-4.10
488.22	81.92
488.29	8.19
488.35	-40.96
488.42	30.72
488.49	38.91
488.56	-6.14
488.62	6.14
488.69	49.15
488.76	-63.49
488.82	-71.68
488.89	-98.30
488.96	-36.86
489.02	10.24
489.09	-18.43
489.16	26.62
489.22	81.92
489.29	22.53
489.36	-4.10
489.43	98.30
489.49	-16.38
489.56	57.34
489.63	81.92
489.69	-32.77
489.76	30.72
489.83	-4.10
489.89	-28.67
489.96	-79.87
490.03	18.43
490.09	-43.01
490.16	-47.10
490.23	12.29
490.29	20.48
490.36	-53.25
490.43	133.12
490.50	-36.86
490.56	4.10
490.63	-36.86
490.70	14.34
490.76	-22.53
490.83	12.29
490.90	-86.01
490.96	55.30
491.03	-10.24
491.10	2.05
491.16	40.96
491.23	90.11
491.30	122.88
491.36	49.15
491.43	51.20
491.50	69.63
491.56	104.45
491.63	51.20
491.70	0.00
491.76	53.25
491.83	169.98
491.90	67.58
491.96	96.25
492.03	112.64
492.10	-2.05
492.16	53.25
492.23	12.29
492.30	-18.43
492.36	-73.73
492.43	40.96
492.50	-16.38
492.56	18.43
492.63	-57.34
492.70	34.82
492.76	-69.63
492.83	12.29
492.89	-8.19
492.96	38.91
493.03	-4.10
493.09	-43.01
493.16	-49.15
493.23	-26.62
493.29	-4.10
493.36	0.00
493.43	59.39
493.49	-26.62
493.56	83.97
493.63	67.58
493.69	6.14
493.76	30.72
493.82	-43.01
493.89	30.72
493.96	-4.10
494.02	-55.30
494.09	-49.15
494.16	-8.19
494.22	-24.58
494.29	-6.14
494.36	12.29
494.42	75.77
494.49	102.40
494.55	59.39
494.62	-16.38
494.69	18.43
494.75	-75.77
494.82	28.67
494.89	-24.58
494.95	24.58
495.02	43.01
495.08	83.97
495.15	45.06
495.22	57.34
495.28	2.05
495.35	43.01
495.42	16.38
495.48	-22.53
495.55	-8.19
495.61	51.20
495.68	32.77
495.75	98.30
495.81	126.97
495.88	-28.67
495.94	4.10
496.01	124.93
496.08	14.34
496.14	47.10
496.21	18.43
496.28	-71.68
496.34	43.01
496.41	-40.96
496.47	94.21
496.54	14.34
496.61	-38.91
496.67	24.58
496.74	18.43
496.80	26.62
496.87	40.96
496.94	12.29
497.00	133.12
497.07	-8.19
497.13	-32.77
497.20	4.10
497.27	12.29
497.33	20.48
497.40	-51.20
497.46	10.24
497.53	57.34
497.60	-47.10
497.66	51.20
497.73	4.10
497.79	-69.63
497.86	-24.58
497.93	47.10
497.99	57.34
498.06	-14.34
498.12	-8.19
498.19	47.10
498.25	-43.01
498.32	26.62
498.39	-79.87
498.45	-131.07
498.52	-32.77
498.58	47.10
498.65	-83.97
498.72	-51.20
498.78	-69.63
498.85	20.48
498.91	-20.48
498.98	-106.49
499.04	-10.24
499.11	-83.97
499.18	-16.38
499.24	10.24
499.31	18.43
499.37	86.01
499.44	26.62
499.50	-36.86
499.57	-100.35
499.64	-6.14
499.70	-69.63
499.77	-18.43
499.83	-88.06
499.90	-30.72
499.96	-8.19
500.03	-81.92
500.09	-116.73
500.16	16.38
500.23	-51.20
500.29	30.72
500.36	-94.21
500.42	67.58
500.49	-10.24
500.55	16.38
500.62	-2.05
500.68	-32.77
500.75	-40.96
500.82	-34.82
500.88	-40.96
500.95	8.19
501.01	-75.77
501.08	-30.72
501.14	-14.34
501.21	-77.82
501.27	32.77
501.34	-16.38
501.41	79.87
501.47	43.01
501.54	-53.25
501.60	47.10
501.67	53.25
501.73	-38.91
501.80	-10.24
501.86	16.38
501.93	-104.45
501.99	75.77
502.06	8.19
502.12	-28.67
502.19	6.14
502.26	16.38
502.32	-53.25
502.39	83.97
502.45	-38.91
502.52	-2.05
502.58	20.48
502.65	-12.29
502.71	-61.44
502.78	18.43
502.84	14.34
502.91	55.30
502.97	-161.79
503.04	-32.77
503.10	22.53
503.17	40.96
503.23	32.77
503.30	4.10
503.37	-4.10
503.43	88.06
503.50	-36.86
503.56	16.38
503.63	-34.82
503.69	26.62
503.76	43.01
503.82	8.19
503.89	34.82
503.95	-32.77
504.02	108.54
504.08	49.15
504.15	12.29
504.21	26.62
504.28	-59.39
504.34	8.19
504.41	-34.82
504.47	-24.58
504.54	-51.20
504.60	55.30
504.67	18.43
504.73	47.10
504.80	-114.69
504.86	-49.15
504.93	8.19
504.99	-38.91
